file,steps,zero_frac_norm,exact_zero_frac_norm,mean_norm,median_norm,p95_norm,mean_abs_norm,zero_frac_x,exact_zero_frac_x,mean_abs_x,std_x,min_x,max_x,zero_frac_y,exact_zero_frac_y,mean_abs_y,std_y,min_y,max_y,zero_frac_z,exact_zero_frac_z,mean_abs_z,std_z,min_z,max_z,zero_frac_w,exact_zero_frac_w,mean_abs_w,std_w,min_w,max_w,zero_frac_g,exact_zero_frac_g,mean_abs_g,std_g,min_g,max_g
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_16-57-28.tfrecord,1112,0.17446043165467626,0.0008992805755395684,0.004358397331088781,0.0009393415530212224,0.004076587897725403,0.0008997567929327488,0.6366906474820144,0.0017985611510791368,0.0002924414584413171,0.0006804084405303001,-0.003914432600140572,0.0012359768152236938,0.6528776978417267,0.0017985611510791368,0.0002588203060440719,0.0005214914563111961,-0.0027174949645996094,0.0006536543369293213,0.38039568345323743,0.0008992805755395684,0.0007275050738826394,0.0014481607358902693,-0.02660077065229416,0.004377692937850952,0.9640287769784173,0.9640287769784173,0.0031390811782330275,0.016557812690734863,-0.08726668357849121,0.08726668357849121,0.9973021582733813,0.9973021582733813,8.093524957075715e-05,0.001558684860356152,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-03-01.tfrecord,1040,0.2586538461538462,0.0009615384615384616,0.0024145503994077444,0.000750281848013401,0.0038426652550697326,0.0004974069306626916,0.8067307692307693,0.0019230769230769232,0.0001259896089322865,0.0003688642755150795,-0.0013696197420358658,0.002403923310339451,0.8326923076923077,0.0038461538461538464,0.00021438236581161618,0.0006867656484246254,-0.004738513380289078,0.00023749470710754395,0.35865384615384616,0.015384615384615385,0.0008014737977646291,0.0015075476840138435,-0.02660077065229416,0.004526853561401367,0.9855769230769231,0.9855769230769231,0.0012586506782099605,0.010485081933438778,-0.08726644515991211,0.08726644515991211,0.9971153846153846,0.9971153846153846,8.653845725348219e-05,0.0016117771156132221,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-06-56.tfrecord,975,0.1558974358974359,0.0010256410256410256,0.0017018539365381002,0.001403388800099492,0.004096133913844823,0.0004252831276971847,0.5415384615384615,0.0020512820512820513,0.0004396130971144885,0.0009219831554219127,-0.0034442676696926355,0.0040548741817474365,0.4379487179487179,0.0010256410256410256,0.0005339604103937745,0.0010083770612254739,-0.003927372395992279,0.004417151212692261,0.24717948717948718,0.0010256410256410256,0.0010605334537103772,0.0016162671381607652,-0.01528099924325943,0.0058477818965911865,1.0,1.0,0.0,0.0,0.0,0.0,0.9969230769230769,0.9969230769230769,9.230768773704767e-05,0.0016646665753796697,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-10-23.tfrecord,1074,0.27001862197392923,0.000931098696461825,0.0043653943575918674,0.0011696411529555917,0.0048309956677257985,0.0009328151354566216,0.7113594040968343,0.002793296089385475,0.0004366350476630032,0.0010164356790482998,-0.004438415169715881,0.0033614635467529297,0.6694599627560521,0.00186219739292365,0.00028826232301071286,0.0006601845379918814,-0.0015682578086853027,0.004208113998174667,0.3547486033519553,0.0148975791433892,0.0010115003678947687,0.0017375031020492315,-0.02660077065229416,0.004911080002784729,0.9674115456238361,0.9674115456238361,0.0028438789304345846,0.01576056331396103,-0.08726668357849121,0.08726668357849121,0.9972067039106145,0.9972067039106145,8.379887731280178e-05,0.0015860417624935508,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-13-43.tfrecord,935,0.08449197860962566,0.0010695187165775401,0.0019309651106595993,0.0013958471827208996,0.00527007132768631,0.0004624505527317524,0.38823529411764707,0.0021390374331550803,0.0005185462650842965,0.0009320764220319688,-0.0041799396276474,0.0032375305891036987,0.6491978609625668,0.0021390374331550803,0.00034780707210302353,0.0007872787537053227,-0.004351295530796051,0.002450212836265564,0.1711229946524064,0.0053475935828877,0.0013496425235643983,0.0021713904570788145,-0.02660077065229416,0.006682693958282471,1.0,1.0,0.0,0.0,0.0,0.0,0.9967914438502674,0.9967914438502674,9.625667735235766e-05,0.0016999287763610482,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-41-38.tfrecord,828,0.14009661835748793,0.0012077294685990338,0.002660511527210474,0.0021774533670395613,0.006243312009610235,0.0006285918643698096,0.6014492753623188,0.0024154589371980675,0.0004925807006657124,0.0011416784254834056,-0.005377389490604401,0.0036247223615646362,0.5289855072463768,0.0024154589371980675,0.000577974715270102,0.0012613956350833178,-0.006301881745457649,0.0021793395280838013,0.12318840579710146,0.020531400966183576,0.001927476259879768,0.0027676490135490894,-0.02660077065229416,0.007243931293487549,1.0,1.0,0.0,0.0,0.0,0.0,0.9951690821256038,0.9951690821256038,0.00014492752961814404,0.0020864044781774282,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-44-41.tfrecord,1411,0.16371367824238128,0.0007087172218284905,0.00783326756209135,0.0016136638587340713,0.08726653084158897,0.0016381344757974148,0.5457122608079377,0.001417434443656981,0.0005076613160781562,0.0011184640461578965,-0.006072565913200378,0.0024458765983581543,0.48405386250885896,0.001417434443656981,0.0005609327927231789,0.0011035337811335921,-0.0029853153973817825,0.005852729082107544,0.43869596031183555,0.007795889440113395,0.0009972627740353346,0.0018723825924098492,-0.02660077065229416,0.006604820489883423,0.930545712260808,0.930545712260808,0.006061031948775053,0.023006528615951538,-0.08726668357849121,0.08726668357849121,0.9978738483345145,0.9978738483345145,6.378454418154433e-05,0.0013836375437676907,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-46-35.tfrecord,1103,0.20308250226654578,0.0009066183136899365,0.005796188022941351,0.001553107867948711,0.02473020330071194,0.0012152954004704952,0.743427017225748,0.001813236627379873,0.0002018624945776537,0.00048515902017243207,-0.0008756592869758606,0.002696029841899872,0.7153218495013599,0.001813236627379873,0.0003362864372320473,0.0008248841040767729,-0.002930194139480591,0.0044685713946819305,0.23481414324569355,0.014505893019038985,0.0013945470564067364,0.002229143865406513,-0.02660077065229416,0.007427841424942017,0.9537624660018132,0.9537624660018132,0.004034985788166523,0.018773093819618225,-0.08726668357849121,0.08726668357849121,0.9963735267452403,0.9963735267452403,0.00010879419278353453,0.0018074257532134652,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-49-06.tfrecord,1373,0.21412964311726146,0.0007283321194464676,0.00511261448264122,0.0014009337173774838,0.0076983077451586715,0.0010950635187327862,0.5571740713765477,0.0021849963583394027,0.0009252491872757673,0.00193623430095613,-0.006861932575702667,0.006624527275562286,0.7450837581937363,0.0014566642388929353,0.0002188844227930531,0.0006379325641319156,-0.0009364187717437744,0.0049881599843502045,0.27312454479242537,0.011653313911143482,0.0012148049427196383,0.0021168089006096125,-0.02660077065229416,0.007699877023696899,0.9650400582665696,0.9650400582665696,0.003050830215215683,0.0163226630538702,-0.08726668357849121,0.08726668357849121,0.9978150036416606,0.9978150036416606,6.554988794960082e-05,0.0014026554999873042,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-51-23.tfrecord,792,0.1414141414141414,0.0012626262626262627,0.002697667106986046,0.0021212820429354906,0.007016724185086779,0.0006455800612457097,0.43813131313131315,0.0025252525252525255,0.0008909566677175462,0.001659056288190186,-0.006950318813323975,0.004382088780403137,0.6691919191919192,0.0025252525252525255,0.00023971355403773487,0.0004920790088362992,-0.0024460293352603912,0.0009312990587204695,0.17424242424242425,0.020202020202020204,0.0019457141170278192,0.0029009690042585135,-0.02660077065229416,0.007129400968551636,1.0,1.0,0.0,0.0,0.0,0.0,0.9949494949494949,0.9949494949494949,0.00015151515253819525,0.0021333543118089437,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-40-22.tfrecord,1035,0.15265700483091788,0.000966183574879227,0.004913012962788343,0.0012954948469996452,0.0072268380317837,0.0011027916334569454,0.5768115942028985,0.001932367149758454,0.0003157932369504124,0.0006675584008917212,-0.002496853470802307,0.0035629384219646454,0.5159420289855072,0.001932367149758454,0.0007360706222243607,0.0016061286441981792,-0.007547587156295776,0.003362506628036499,0.1565217391304348,0.015458937198067632,0.0014241000171750784,0.002216953318566084,-0.02660077065229416,0.0068541765213012695,0.966183574879227,0.966183574879227,0.002951039234176278,0.01605500467121601,-0.08726644515991211,0.08726644515991211,0.9971014492753624,0.9971014492753624,8.695651922607794e-05,0.0016156642232090235,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-41-51.tfrecord,1074,0.16666666666666666,0.000931098696461825,0.009105611592531204,0.0016846952494233847,0.08726907670497894,0.0019326613983139396,0.5865921787709497,0.002793296089385475,0.0005150717915967107,0.001034255838021636,-0.004208803176879883,0.0047416090965271,0.6052141527001862,0.00186219739292365,0.00039853720227256417,0.000887456233613193,-0.004583366215229034,0.0031038224697113037,0.21601489757914338,0.0148975791433892,0.0013530669966712594,0.00210095033980906,-0.02660077065229416,0.006486058235168457,0.9162011173184358,0.9162011173184358,0.007312831934541464,0.025273708626627922,-0.08726668357849121,0.08726668357849121,0.9972067039106145,0.9972067039106145,8.379887731280178e-05,0.001586040249094367,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-43-02.tfrecord,1036,0.17277992277992277,0.0009652509652509653,0.005609930492937565,0.00154885184019804,0.007980919675901532,0.0012301261303946376,0.6312741312741312,0.0019305019305019305,0.00023758540919516236,0.00047688017366454005,-0.0019363071769475937,0.001917184330523014,0.5685328185328186,0.0019305019305019305,0.0005367567646317184,0.0011174604296684265,-0.004311032593250275,0.0045999810099601746,0.15926640926640925,0.015444015444015444,0.0015831184573471546,0.0023812446743249893,-0.02660077065229416,0.007211416959762573,0.9575289575289575,0.9575289575289575,0.0037062978371977806,0.017993003129959106,-0.08726668357849121,0.08726668357849121,0.997104247104247,0.997104247104247,8.687258377904072e-05,0.001614884240552783,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-44-15.tfrecord,942,0.1592356687898089,0.0010615711252653928,0.005180224310606718,0.001373636070638895,0.007501173461787397,0.0011579114943742752,0.5307855626326964,0.0021231422505307855,0.000675073591992259,0.0013528031995519996,-0.005930967628955841,0.0038374625146389008,0.524416135881104,0.0021231422505307855,0.000425114732934162,0.0007821404724381864,-0.0030207745730876923,0.002499663271009922,0.208067940552017,0.016985138004246284,0.0013514435850083828,0.002217497443780303,-0.02660077065229416,0.007345378398895264,0.9628450106157113,0.9628450106157113,0.003242384409531951,0.016829803586006165,-0.08726668357849121,0.08726668357849121,0.9968152866242038,0.9968152866242038,9.554139978718013e-05,0.0016935962485149503,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-45-49.tfrecord,854,0.08548009367681499,0.00117096018735363,0.003488343907520175,0.002279828302562237,0.008031415753066531,0.0009083884651772678,0.4133489461358314,0.00234192037470726,0.0008336678729392588,0.0015906802145764232,-0.005066823214292526,0.006238430738449097,0.35362997658079626,0.00234192037470726,0.0013192534679546952,0.002428491832688451,-0.01472046971321106,0.005508065223693848,0.1252927400468384,0.01873536299765808,0.0017727086087688804,0.002579756546765566,-0.02660077065229416,0.007479816675186157,0.9941451990632318,0.9941451990632318,0.0005109276389703155,0.006680481135845184,-0.08726644515991211,0.08726644515991211,0.9964871194379391,0.9964871194379391,0.00010538641072344035,0.001778780366294086,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_15-02-32.tfrecord,929,0.17115177610333693,0.001076426264800861,0.002345919143408537,0.0012641609646379948,0.008487768098711967,0.0006238563219085336,0.48008611410118407,0.002152852529601722,0.0006072500837035477,0.0012703780084848404,-0.003274574875831604,0.00553642213344574,0.2798708288482239,0.002152852529601722,0.0015313702169805765,0.0026455011684447527,-0.009895019233226776,0.005637228488922119,0.25080731969860065,0.008611410118406888,0.0008837818750180304,0.001747763715684414,-0.02660077065229416,0.006894618272781372,1.0,1.0,0.0,0.0,0.0,0.0,0.9967707212055974,0.9967707212055974,9.687835699878633e-05,0.001705408445559442,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_15-03-54.tfrecord,1068,0.16573033707865167,0.0009363295880149813,0.006059227045625448,0.0009826322784647346,0.08726647235453129,0.001301939832046628,0.6610486891385767,0.0018726591760299626,0.0005568471970036626,0.0013161390088498592,-0.004294693470001221,0.005903266370296478,0.5196629213483146,0.0018726591760299626,0.0004648276080843061,0.0010743442689999938,-0.00316803902387619,0.006190769374370575,0.2687265917602996,0.012172284644194757,0.0009096948197111487,0.0017671316163614392,-0.02660077065229416,0.0073850154876708984,0.9485018726591761,0.9485018726591761,0.004494058433920145,0.019812561571598053,-0.08726644515991211,0.08726644515991211,0.9971910112359551,0.9971910112359551,8.42696608742699e-05,0.0015904965111985803,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_15-05-07.tfrecord,1079,0.17794253938832252,0.0009267840593141798,0.005042383912950754,0.0011887259315699339,0.008371111564338202,0.0011603162856772542,0.6190917516218721,0.0018535681186283596,0.0007475329912267625,0.001757810590788722,-0.007188484072685242,0.0073522478342056274,0.37812789620018533,0.0018535681186283596,0.0013482575304806232,0.0024216833990067244,-0.008206874132156372,0.006204485893249512,0.30954587581093607,0.012974976830398516,0.0008725557709112763,0.0016066350508481264,-0.02660077065229416,0.005176961421966553,0.9684893419833179,0.9684893419833179,0.002749823033809662,0.015498061664402485,-0.08726644515991211,0.08726644515991211,0.9972196478220574,0.9972196478220574,8.341055945493281e-05,0.001582358730956912,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_15-06-27.tfrecord,1131,0.22104332449160036,0.0008841732979664014,0.0069558448158204556,0.0015427162870764732,0.08726677298545837,0.0015938113210722804,0.5552608311229,0.0017683465959328027,0.0012141839833930135,0.002370524685829878,-0.008178621530532837,0.007321178913116455,0.5190097259062776,0.0017683465959328027,0.0010494705056771636,0.002245485782623291,-0.007214486598968506,0.008131295442581177,0.20424403183023873,0.0017683465959328027,0.0011506230803206563,0.0019664550200104713,-0.02660077065229416,0.007341235876083374,0.9487179487179487,0.9487179487179487,0.004475203342735767,0.019770711660385132,-0.08726668357849121,0.08726668357849121,0.9973474801061007,0.9973474801061007,7.95755913713947e-05,0.0015455331886187196,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_15-08-12.tfrecord,859,0.3050058207217695,0.0011641443538998836,0.0017829268472269177,0.0008008152362890542,0.006365313893184057,0.0004864076618105173,0.4935972060535506,0.002328288707799767,0.0009617599425837398,0.0018792288610711694,-0.005312606692314148,0.00625813752412796,0.5389988358556461,0.002328288707799767,0.0005256360163912177,0.0010900282068178058,-0.004528746008872986,0.004189196974039078,0.2712456344586729,0.018626309662398137,0.0008398696663789451,0.0018038672860711813,-0.02660077065229416,0.007308214902877808,1.0,1.0,0.0,0.0,0.0,0.0,0.9965075669383003,0.9965075669383003,0.00010477298928890377,0.0017735861474648118,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-12_14-41-20.tfrecord,1523,0.22586999343401182,0.0006565988181221273,0.0038055474869906902,0.001469799899496138,0.005920271249487994,0.0008338499465025961,0.6053841103086014,0.0013131976362442547,0.0005978004774078727,0.0013986163539811969,-0.00655510276556015,0.004967436194419861,0.5587655942219304,0.0013131976362442547,0.0006698599318042397,0.0014419258804991841,-0.004367932677268982,0.008181512355804443,0.39921208141825343,0.009192383453709783,0.0009516266291029751,0.0017492433544248343,-0.02660077065229416,0.006146281957626343,0.9783322390019698,0.9783322390019698,0.0018908685306087136,0.012849596329033375,-0.08726644515991211,0.08726644515991211,0.9980302035456337,0.9980302035456337,5.9093890740768984e-05,0.0013317638076841831,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_15-35-05.tfrecord,1277,0.3069694596711042,0.0007830853563038371,0.001096478314138949,0.0006439473945647478,0.003661891631782055,0.0002503324649296701,0.6985121378230227,0.0015661707126076742,0.00028299909899942577,0.0007132087484933436,-0.0038813799619674683,0.003722578287124634,0.7180892717306187,0.0015661707126076742,0.00032763907802291214,0.0007818308076821268,-0.004383698105812073,0.0031196344643831253,0.42364917776037586,0.028191072826938137,0.0005705461371690035,0.001268104650080204,-0.024713143706321716,0.005343720316886902,1.0,1.0,0.0,0.0,0.0,0.0,0.9976507439310884,0.9976507439310884,7.047767576295882e-05,0.0014544487930834293,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-38-12.tfrecord,1348,0.25,0.000741839762611276,0.004132350906729698,0.0011568500194698572,0.004728117585182189,0.0008701476035639644,0.6520771513353115,0.002225519287833828,0.0005049871979281306,0.001084179268218577,-0.004877418279647827,0.0033852756023406982,0.6928783382789317,0.001483679525222552,0.00036391057074069977,0.0008956046076491475,-0.005667690187692642,0.0024787597358226776,0.456973293768546,0.012611275964391691,0.0006960898172110319,0.0014075117651373148,-0.02660077065229416,0.004757493734359741,0.9688427299703264,0.9688427299703264,0.002718984615057707,0.015408947132527828,-0.08726668357849121,0.08726668357849121,0.9977744807121661,0.9977744807121661,6.676557677565143e-05,0.0014156077522784472,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-40-27.tfrecord,1306,0.17917304747320062,0.0007656967840735069,0.003598931012675166,0.0008916595252230763,0.004127128049731255,0.000747208425309509,0.7136294027565084,0.0015313935681470138,0.00019291606440674514,0.0004068383132107556,-0.0015391148626804352,0.0016698092222213745,0.5826952526799387,0.0015313935681470138,0.00028760742861777544,0.0005571222864091396,-0.002759583294391632,0.0024085547775030136,0.42955589586523735,0.013016845329249618,0.0007142789545468986,0.001441286294721067,-0.02660077065229416,0.005343303084373474,0.9716692189892803,0.9716692189892803,0.0024723270907998085,0.01448438223451376,-0.08726668357849121,0.0,0.9977029096477795,0.9977029096477795,6.891270459163934e-05,0.0014382099034264684,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-43-09.tfrecord,1178,0.13242784380305603,0.0008488964346349745,0.004409696441143751,0.001214910764247179,0.005527102085761713,0.0009264885447919369,0.5144312393887945,0.0025466893039049238,0.0006075371638871729,0.001260315184481442,-0.006547302007675171,0.00314919650554657,0.6918505942275043,0.0025466893039049238,0.00034580728970468044,0.0008275197469629347,-0.0020235925912857056,0.00517098605632782,0.31918505942275044,0.0050933786078098476,0.000713570334482938,0.0014061175752431154,-0.02660077065229416,0.0056181401014328,0.966893039049236,0.966893039049236,0.0028891272377222776,0.015884896740317345,-0.08726668357849121,0.08726668357849121,0.9974533106960951,0.9974533106960951,7.640067633474246e-05,0.001514381030574441,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-16-47.tfrecord,896,0.203125,0.0011160714285714285,0.0018068259814754128,0.0012144222855567932,0.005671623395755887,0.00046131995622999966,0.59375,0.002232142857142857,0.0003825309104286134,0.0007106477278284729,-0.000993095338344574,0.0040392279624938965,0.5558035714285714,0.0033482142857142855,0.000569450668990612,0.0013103415258228779,-0.00648634135723114,0.004401758313179016,0.16629464285714285,0.017857142857142856,0.001254172413609922,0.0020306312944740057,-0.02660077065229416,0.006371974945068359,1.0,1.0,0.0,0.0,0.0,0.0,0.9966517857142857,0.9966517857142857,0.00010044642112916335,0.0017365635139867663,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-19-15.tfrecord,1026,0.15789473684210525,0.0009746588693957114,0.0045389821752905846,0.0008998874109238386,0.00543100037612021,0.0009595792507752776,0.543859649122807,0.001949317738791423,0.0004352613468654454,0.0008843954419717193,-0.004629828035831451,0.002285182476043701,0.6247563352826511,0.001949317738791423,0.00026496450300328434,0.000537040235940367,-0.0009063850156962872,0.0028874557465314865,0.3664717348927875,0.015594541910331383,0.0008629148942418396,0.0016996447229757905,-0.02660077065229416,0.006117701530456543,0.9639376218323586,0.9639376218323586,0.0031470360700041056,0.016579726710915565,-0.08726668357849121,0.08726668357849121,0.9970760233918129,0.9970760233918129,8.771929424256086e-05,0.001622739597223699,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-20-43.tfrecord,1001,0.2547452547452547,0.000999000999000999,0.0053442432545125484,0.001139424042776227,0.006244230549782515,0.0011331049026921391,0.7532467532467533,0.001998001998001998,0.00016399445303250104,0.0003993501013610512,-0.001255672425031662,0.001995459198951721,0.6093906093906094,0.001998001998001998,0.0004787128418684006,0.0010740753496065736,-0.004816018044948578,0.004396744072437286,0.2647352647352647,0.027972027972027972,0.0011841986561194062,0.0020173804368823767,-0.02660077065229416,0.006368815898895264,0.957042957042957,0.957042957042957,0.0037487088702619076,0.018095701932907104,-0.08726668357849121,0.08726668357849121,0.997002997002997,0.997002997002997,8.991008508019149e-05,0.0016428972594439983,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-22-02.tfrecord,1099,0.19927206551410373,0.0009099181073703367,0.009292371571063995,0.001482669496908784,0.08727585300803184,0.0019248115131631494,0.7952684258416742,0.0018198362147406734,0.00026256372802890837,0.0008876084466464818,-0.0003856811672449112,0.006081938743591309,0.7006369426751592,0.00272975432211101,0.0003958938759751618,0.001020982163026929,-0.004271376878023148,0.005432292819023132,0.24203821656050956,0.014558689717925387,0.0014196059200912714,0.0023153715301305056,-0.02660077065229416,0.007032185792922974,0.9144676979071884,0.9144676979071884,0.00746410246938467,0.024884650483727455,-0.08726644515991211,0.08726692199707031,0.997270245677889,0.997270245677889,8.189262734958902e-05,0.0015678806230425835,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-24-36.tfrecord,1162,0.2289156626506024,0.0008605851979345956,0.005248802714049816,0.0011092578060925007,0.008465523878112438,0.0011666706996038556,0.5619621342512908,0.0017211703958691911,0.0005745778908021748,0.0013006861554458737,-0.006009012460708618,0.005858391523361206,0.5499139414802066,0.0017211703958691911,0.0005828209104947746,0.0013766984920948744,-0.0068138837814331055,0.0014582574367523193,0.2487091222030981,0.03270223752151463,0.001294093788601458,0.0021915468387305737,-0.02660077065229416,0.00719761848449707,0.9621342512908778,0.9621342512908778,0.003304409794509411,0.01698860339820385,-0.08726668357849121,0.08726668357849121,0.9974182444061962,0.9974182444061962,7.745266339043155e-05,0.0015247692354023457,-0.029999999329447746,0.029999999329447746
