episode,npz,status,steps,zero_norm_frac,near0_norm_frac,mean_norm,p50_norm,p95_norm,max_norm,xyz_key,ctrl_shape,xyz_shape,x_exact0_frac,x_near0_frac,x_min,x_max,x_std,y_exact0_frac,y_near0_frac,y_min,y_max,y_std,z_exact0_frac,z_near0_frac,z_min,z_max,z_std,w_exact0_frac,w_near0_frac,w_min,w_max,w_std,g_exact0_frac,g_near0_frac,g_min,g_max,g_std
HUMAN_CONTROL_desk__ycb_b_colored_wood_blocks_wrapper__localpatched_teleop_2025-12-26_12-11-39,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_b_colored_wood_blocks_wrapper__localpatched_teleop_2025-12-26_12-11-39/trajectory_data.npz,ok,747,0.0013386880856760374,0.041499330655957165,0.0018604254582896829,0.0013298713602125645,0.005780561827123157,0.02660077065229416,ee_position,"(747, 6)","(747, 3)",0.002677376171352075,0.12048192771084337,-0.0059662386775016785,0.006881400942802429,0.0017809729324653745,0.002677376171352075,0.15930388219544847,-0.00564226508140564,0.004128783941268921,0.0015113694826141,0.0214190093708166,0.06157965194109773,-0.02660077065229416,0.00421268492937088,0.0013832130935043097,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HUMAN_CONTROL_desk__ycb_b_cups-ycb_bowl-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-56-45,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_b_cups-ycb_bowl-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-56-45/trajectory_data.npz,ok,597,0.0016750418760469012,0.05360134003350084,0.0013838766608387232,0.0008754202863201499,0.004168471507728099,0.030315380543470383,ee_position,"(597, 6)","(597, 3)",0.0016750418760469012,0.1323283082077052,-0.0023961514234542847,0.0044508203864097595,0.0009814437944442034,0.0016750418760469012,0.1423785594639866,-0.002615116536617279,0.0037075430154800415,0.0007706501637585461,0.02512562814070352,0.05527638190954774,-0.026505105197429657,0.004361450672149658,0.001672831829637289,1.0,1.0,0.0,0.0,0.0,0.9966499162479062,0.9966499162479062,-0.029999999329447746,0.029999999329447746,0.0017363972729071975
HUMAN_CONTROL_desk__ycb_b_cups-ycb_bowl-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-58-11,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_b_cups-ycb_bowl-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-58-11/trajectory_data.npz,ok,1291,0.000774593338497289,0.034856700232378,0.0030827363952994347,0.0009820116683840752,0.005457926541566849,0.08726850152015686,ee_position,"(1291, 6)","(1291, 3)",0.001549186676994578,0.08752904725019364,-0.0036891549825668335,0.0047942399978637695,0.00108747195918113,0.001549186676994578,0.08675445391169635,-0.005452439188957214,0.005949825048446655,0.0013013946590945125,0.012393493415956624,0.05886909372579396,-0.02660077065229416,0.003021515905857086,0.001054369262419641,0.9806351665375678,0.9806351665375678,-0.08726668357849121,0.0,0.012025633826851845,0.9961270333075135,0.9961270333075135,-0.029999999329447746,0.029999999329447746,0.0018668501870706677
HUMAN_CONTROL_desk__ycb_b_cups-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-53-50,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_b_cups-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-53-50/trajectory_data.npz,ok,597,0.0016750418760469012,0.051926298157453935,0.0018258232157677412,0.0008873081533238292,0.006109342444688078,0.030155792832374573,ee_position,"(597, 6)","(597, 3)",0.0033500837520938024,0.2914572864321608,-0.0015488304197788239,0.0014832373708486557,0.0004643716965802014,0.005025125628140704,0.23618090452261306,-0.006271421909332275,0.007403820753097534,0.0021687308326363564,0.02680067001675042,0.051926298157453935,-0.02660077065229416,0.003433629870414734,0.001554571557790041,1.0,1.0,0.0,0.0,0.0,0.9949748743718593,0.9949748743718593,-0.029999999329447746,0.029999999329447746,0.002126049716025591
HUMAN_CONTROL_desk__ycb_b_cups-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-54-35,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_b_cups-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-54-35/trajectory_data.npz,ok,730,0.0013698630136986301,0.04246575342465753,0.0030677253380417824,0.0006951565737836063,0.003583741071633991,0.08727653324604034,ee_position,"(730, 6)","(730, 3)",0.0027397260273972603,0.21506849315068494,-0.0028942078351974487,0.0026004239916801453,0.0007266061729751527,0.0027397260273972603,0.17123287671232876,-0.0036930348724126816,0.0017864853143692017,0.0008206500206142664,0.021917808219178082,0.04246575342465753,-0.02660077065229416,0.003164239227771759,0.001366756041534245,0.9780821917808219,0.9780821917808219,0.0,0.08726644515991211,0.012777135707437992,0.9958904109589041,0.9958904109589041,-0.029999999329447746,0.029999999329447746,0.0019227431621402502
HUMAN_CONTROL_desk__ycb_b_cups_wrapper__localpatched_teleop_2025-12-26_12-13-36,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_b_cups_wrapper__localpatched_teleop_2025-12-26_12-13-36/trajectory_data.npz,ok,599,0.001669449081803005,0.0667779632721202,0.009106339886784554,0.0008885700954124331,0.08727402687072754,0.08737577497959137,ee_position,"(599, 6)","(599, 3)",0.00333889816360601,0.17028380634390652,-0.0064520463347435,0.0063698142766952515,0.001810442190617323,0.00333889816360601,0.17863105175292154,-0.002980964258313179,0.0012628864496946335,0.0007078893249854445,0.02671118530884808,0.11853088480801335,-0.02660077065229416,0.007709681987762451,0.0024278261698782444,0.9165275459098498,0.9165275459098498,-0.08726668357849121,0.0,0.02413746900856495,0.996661101836394,0.996661101836394,-0.029999999329447746,0.029999999329447746,0.0017334959702566266
HUMAN_CONTROL_desk__ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-28-38,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-28-38/trajectory_data.npz,ok,1020,0.000980392156862745,0.030392156862745098,0.002571267308667302,0.0011823646491393447,0.008884770097211,0.030463194474577904,ee_position,"(1020, 6)","(1020, 3)",0.00196078431372549,0.09215686274509804,-0.004002995789051056,0.008001953363418579,0.001913671032525599,0.00196078431372549,0.09117647058823529,-0.008527904748916626,0.006056077778339386,0.002791154431179166,0.01568627450980392,0.059803921568627454,-0.02660077065229416,0.004288852214813232,0.0013504753587767482,1.0,1.0,0.0,0.0,0.0,0.9911764705882353,0.9911764705882353,-0.029999999329447746,0.029999999329447746,0.002817855915054679
HUMAN_CONTROL_desk__ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-31-04,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-31-04/trajectory_data.npz,ok,1712,0.0005841121495327102,0.018107476635514017,0.0049599455669522285,0.001161780150141567,0.008629418024793266,0.0872967541217804,ee_position,"(1712, 6)","(1712, 3)",0.0011682242990654205,0.0741822429906542,-0.004958588629961014,0.008539736270904541,0.0018153947312384844,0.0011682242990654205,0.053154205607476634,-0.008187055587768555,0.004583775997161865,0.001707361196167767,0.009345794392523364,0.051985981308411214,-0.02660077065229416,0.0040480345487594604,0.001212815404869616,0.9655373831775701,0.9655373831775701,-0.08726668357849121,0.08726668357849121,0.016199517995119095,0.9935747663551402,0.9935747663551402,-0.029999999329447746,0.029999999329447746,0.002404662547633052
HUMAN_CONTROL_desk__ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-36-52,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-36-52/trajectory_data.npz,ok,394,0.0025380710659898475,0.07868020304568528,0.0030020293779671192,0.001255352166481316,0.009368161670863625,0.030667297542095184,ee_position,"(394, 6)","(394, 3)",0.007614213197969543,0.24619289340101522,-0.008447229862213135,0.002129221335053444,0.0029857922345399857,0.005076142131979695,0.22842639593908629,-0.005999220535159111,0.0060547590255737305,0.0022238020319491625,0.04060913705583756,0.07868020304568528,-0.02660077065229416,0.004269406199455261,0.0018871802603825927,1.0,1.0,0.0,0.0,0.0,0.9923857868020305,0.9923857868020305,-0.029999999329447746,0.029999999329447746,0.0026166762690991163
HUMAN_CONTROL_desk__ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-57-07,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-57-07/trajectory_data.npz,ok,801,0.0012484394506866417,0.04369538077403246,0.008578188717365265,0.0013348013162612915,0.0872664675116539,0.08737359195947647,ee_position,"(801, 6)","(801, 3)",0.0024968789013732834,0.13108614232209737,-0.003911968320608139,0.0020437370985746384,0.0006048593786545098,0.0024968789013732834,0.13108614232209737,-0.0067412033677101135,0.008625656366348267,0.002897105645388365,0.019975031210986267,0.04868913857677903,-0.02660077065229416,0.004338353872299194,0.001536137773655355,0.9275905118601748,0.9275905118601748,-0.08726668357849121,0.08726668357849121,0.023481527343392372,0.9937578027465668,0.9937578027465668,-0.029999999329447746,0.029999999329447746,0.002369931200519204
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-05-20,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-05-20/trajectory_data.npz,ok,608,0.001644736842105263,0.05921052631578947,0.0016237314557656646,0.0008728864486329257,0.004935568571090698,0.030306372791528702,ee_position,"(608, 6)","(608, 3)",0.003289473684210526,0.17763157894736842,-0.0037041306495666504,0.005877487361431122,0.0014249586965888739,0.003289473684210526,0.20559210526315788,-0.002955704927444458,0.003231324255466461,0.0008919351967051625,0.02631578947368421,0.05921052631578947,-0.02660077065229416,0.004558667540550232,0.0016794756520539522,1.0,1.0,0.0,0.0,0.0,0.9950657894736842,0.9950657894736842,-0.029999999329447746,0.029999999329447746,0.0021067403722554445
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-06-36,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-06-36/trajectory_data.npz,ok,838,0.0011933174224343676,0.03699284009546539,0.0017537715611979365,0.0011834808392450213,0.005032975459471342,0.030194640159606934,ee_position,"(838, 6)","(838, 3)",0.002386634844868735,0.15035799522673032,-0.0037394165992736816,0.007677492219954729,0.0017090851906687021,0.002386634844868735,0.12171837708830549,-0.0036819782108068466,0.0024587661027908325,0.0009097566944546998,0.01909307875894988,0.03937947494033413,-0.02660077065229416,0.004484653472900391,0.0014759339392185211,1.0,1.0,0.0,0.0,0.0,0.9964200477326969,0.9964200477326969,-0.029999999329447746,0.029999999329447746,0.0017946239095181227
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-07-44,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-07-44/trajectory_data.npz,ok,784,0.0012755102040816326,0.039540816326530615,0.0034905830398201942,0.0010733287781476974,0.005021503078751265,0.08726727217435837,ee_position,"(784, 6)","(784, 3)",0.002551020408163265,0.14795918367346939,-0.003157004714012146,0.004603240638971329,0.0009783301502466202,0.002551020408163265,0.11607142857142858,-0.0046512670814991,0.0026561617851257324,0.0008501193951815367,0.02040816326530612,0.039540816326530615,-0.02660077065229416,0.004928097128868103,0.0017099524848163128,0.9770408163265306,0.9770408163265306,0.0,0.08726668357849121,0.013070189394056797,0.9961734693877551,0.9961734693877551,-0.029999999329447746,0.029999999329447746,0.0018553739646449685
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-09-37,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-09-37/trajectory_data.npz,ok,728,0.0013736263736263737,0.09340659340659341,0.004639043472707272,0.0008961564744822681,0.005654289736412462,0.08726823329925537,ee_position,"(728, 6)","(728, 3)",0.0027472527472527475,0.1978021978021978,-0.0021604150533676147,0.004005058668553829,0.0008698327001184225,0.0027472527472527475,0.20192307692307693,-0.0037430133670568466,0.003978025168180466,0.0011371624423190951,0.046703296703296704,0.09478021978021978,-0.02660077065229416,0.0049474239349365234,0.001749623566865921,0.9642857142857143,0.9642857142857143,-0.08726644515991211,0.08726644515991211,0.016463903710246086,0.9958791208791209,0.9958791208791209,-0.029999999329447746,0.029999999329447746,0.0019253812497481704
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-12-10,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-12-10/trajectory_data.npz,ok,1155,0.0008658008658008658,0.02683982683982684,0.0036559856962412596,0.0011106113670393825,0.0047891601454466545,0.08726998418569565,ee_position,"(1155, 6)","(1155, 3)",0.0017316017316017316,0.07878787878787878,-0.005980916321277618,0.0029817745089530945,0.0010477303294464946,0.0017316017316017316,0.08311688311688312,-0.002771686762571335,0.0020270952954888344,0.0007726026233285666,0.013852813852813853,0.030303030303030304,-0.02660077065229416,0.004938244819641113,0.0015655976021662354,0.9757575757575757,0.9757575757575757,-0.08726668357849121,0.08726668357849121,0.013566345907747746,0.9956709956709957,0.9956709956709957,-0.029999999329447746,0.029999999329447746,0.0019736841786652803
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-15-06,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-15-06/trajectory_data.npz,ok,688,0.0014534883720930232,0.04505813953488372,0.0014695677673444152,0.0010645014117471874,0.003645296138711273,0.030253369361162186,ee_position,"(688, 6)","(688, 3)",0.0029069767441860465,0.15261627906976744,-0.0031117312610149384,0.0036857426166534424,0.0008658141014166176,0.0029069767441860465,0.17296511627906977,-0.0015259999781847,0.0015423237346112728,0.00040062423795461655,0.023255813953488372,0.04505813953488372,-0.02660077065229416,0.003957584500312805,0.0017234209226444364,1.0,1.0,0.0,0.0,0.0,0.9956395348837209,0.9956395348837209,-0.029999999329447746,0.029999999329447746,0.0019805345218628645
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-16-22,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-16-22/trajectory_data.npz,ok,756,0.0013227513227513227,0.041005291005291,0.0030970564112067223,0.0007109055004548281,0.0041564705315977335,0.08727239072322845,ee_position,"(756, 6)","(756, 3)",0.0026455026455026454,0.1164021164021164,-0.0032214634120464325,0.004060953855514526,0.0011024895356968045,0.0026455026455026454,0.14814814814814814,-0.0023806430399417877,0.0008666161447763443,0.0004796212597284466,0.021164021164021163,0.047619047619047616,-0.02660077065229416,0.00418485701084137,0.0014684933703392744,0.9788359788359788,0.9788359788359788,0.0,0.08726644515991211,0.012560338713228703,0.996031746031746,0.996031746031746,-0.029999999329447746,0.029999999329447746,0.0018894056556746364
HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-19-21,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-19-21/trajectory_data.npz,ok,733,0.001364256480218281,0.0504774897680764,0.0015962098259478807,0.0011645748745650053,0.004005632549524307,0.030156191438436508,ee_position,"(733, 6)","(733, 3)",0.002728512960436562,0.09959072305593451,-0.004580006003379822,0.0038938112556934357,0.0011713973945006728,0.002728512960436562,0.14733969986357434,-0.0015585646033287048,0.0021374374628067017,0.0005073981010355055,0.023192360163710776,0.05184174624829468,-0.02660077065229416,0.004210665822029114,0.0017415174515917897,1.0,1.0,0.0,0.0,0.0,0.9959072305593452,0.9959072305593452,-0.029999999329447746,0.029999999329447746,0.0019188064616173506
